マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名,話数
C91918,CE165231,2012-03-28,0.5557768924302788,True,週刊少年マガジン,4
C91918,CE165249,2012-04-04,0.191358024691358,True,週刊少年マガジン,5
C91918,CE165274,2012-04-11,0.0734126984126984,True,週刊少年マガジン,6
C91918,CE165303,2012-04-18,0.1209016393442622,True,週刊少年マガジン,7
C91918,CE165332,2012-04-25,0.125514403292181,True,週刊少年マガジン,8
C91925,CE06076,2006-06-21,0.4593406593406593,False,週刊少年マガジン,1
C91925,CE06055,2006-06-28,0.6204690831556503,False,週刊少年マガジン,2
C91925,CE06028,2006-07-05,0.5610766045548654,False,週刊少年マガジン,3
C91925,CE05617,2006-11-01,0.024070021881838,False,週刊少年マガジン,4
C91925,CE05592,2006-11-08,0.1220556745182012,False,週刊少年マガジン,5
C91925,CE05565,2006-11-15,0.0672853828306264,False,週刊少年マガジン,6
C91925,CE05540,2006-11-22,0.0993377483443708,False,週刊少年マガジン,7
C91925,CE05519,2006-11-29,0.3054945054945055,False,週刊少年マガジン,8
C91941,CE05195,2007-03-14,0.0242825607064017,False,週刊少年マガジン,1
C91941,CE05173,2007-03-21,0.0741573033707865,False,週刊少年マガジン,2
C91941,CE05148,2007-03-28,0.0765864332603938,False,週刊少年マガジン,3
C91941,CE05124,2007-04-04,0.0813186813186813,False,週刊少年マガジン,4
C91941,CE05105,2007-04-11,0.3275488069414317,False,週刊少年マガジン,5
C91941,CE05079,2007-04-18,0.2557172557172557,False,週刊少年マガジン,6
C91941,CE05066,2007-04-25,0.7161290322580646,False,週刊少年マガジン,7
C91941,CE05040,2007-05-02,0.6129032258064516,False,週刊少年マガジン,8
C91953,CE12785,2000-06-14,0.0064516129032258,False,週刊少年マガジン,1
C91953,CE12767,2000-06-21,0.1707317073170731,False,週刊少年マガジン,2
C91953,CE12745,2000-06-28,0.1662971175166297,False,週刊少年マガジン,3
C91953,CE12725,2000-07-05,0.2093023255813953,False,週刊少年マガジン,4
C91953,CE12711,2000-07-12,0.4989473684210526,False,週刊少年マガジン,5
C91953,CE12694,2000-07-19,0.7986870897155361,False,週刊少年マガジン,6
C91953,CE12670,2000-07-26,0.7386831275720165,False,週刊少年マガジン,7
C91953,CE12650,2000-08-02,0.7986870897155361,False,週刊少年マガジン,8
C91958,CE166068,2012-11-21,0.0273109243697479,False,週刊少年マガジン,1
C91958,CE166098,2012-11-28,0.2351694915254237,False,週刊少年マガジン,2
C91958,CE166132,2012-12-05,0.274468085106383,False,週刊少年マガジン,3
C91958,CE166162,2012-12-12,0.4234042553191489,False,週刊少年マガジン,4
C91958,CE166198,2013-01-01,0.7757201646090535,False,週刊少年マガジン,5
C91958,CE166218,2013-01-08,0.578125,False,週刊少年マガジン,6
C91958,CE166256,2013-01-15,0.9507874015748032,False,週刊少年マガジン,7
C91958,CE166276,2013-01-22,0.7673913043478261,False,週刊少年マガジン,8
C91965,CE14495,1998-11-04,0.0199556541019955,True,週刊少年マガジン,1
C91965,CE14475,1998-11-11,0.1727078891257995,True,週刊少年マガジン,2
C91965,CE14458,1998-11-18,0.2679738562091503,True,週刊少年マガジン,3
C91965,CE14437,1998-11-25,0.373134328358209,True,週刊少年マガジン,4
C91965,CE14419,1998-12-02,0.4989384288747346,True,週刊少年マガジン,5
C91965,CE14399,1998-12-09,0.5973741794310722,True,週刊少年マガジン,6
C91965,CE14371,1999-01-01,0.4314928425357873,True,週刊少年マガジン,7
C91965,CE14352,1999-01-02,0.6322701688555347,True,週刊少年マガジン,8
C91979,CE13196,2000-01-29,0.0060362173038229,False,週刊少年マガジン,1
C91979,CE13178,2000-02-02,0.2678936605316973,False,週刊少年マガジン,2
C91979,CE13157,2000-02-09,0.3002159827213823,False,週刊少年マガジン,3
C91979,CE13135,2000-02-16,0.3142857142857143,False,週刊少年マガジン,4
C91979,CE13115,2000-02-23,0.4365591397849462,False,週刊少年マガジン,5
C91979,CE13095,2000-03-01,0.4778947368421052,False,週刊少年マガジン,6
C91979,CE13076,2000-03-08,0.5143487858719646,False,週刊少年マガジン,7
C91979,CE13058,2000-03-15,0.7019438444924406,False,週刊少年マガジン,8
C91982,CE168212,2014-07-23,0.9955456570155902,False,週刊少年マガジン,1
C91982,CE168238,2014-07-30,0.9889867841409692,False,週刊少年マガジン,2
C91982,CE176953,2014-08-13,0.9088888888888887,False,週刊少年マガジン,3
C91982,CE176985,2014-08-27,0.9904580152671756,False,週刊少年マガジン,4
C91982,CE177062,2014-09-17,0.9888392857142856,False,週刊少年マガジン,5
C91982,CE177115,2014-10-01,0.9888392857142856,False,週刊少年マガジン,6
C91982,CE177168,2014-10-15,0.9888888888888888,False,週刊少年マガジン,7
C91982,CE177215,2014-10-29,0.9888888888888888,False,週刊少年マガジン,8
C91983,CE168211,2014-07-23,0.9866369710467706,False,週刊少年マガジン,1
C91983,CE176929,2014-08-06,0.9888888888888888,False,週刊少年マガジン,2
C91983,CE176949,2014-08-13,0.7711111111111111,False,週刊少年マガジン,3
C91983,CE177009,2014-09-03,0.9888888888888888,False,週刊少年マガジン,4
C91983,CE177034,2014-09-10,0.9888888888888888,False,週刊少年マガジン,5
C91983,CE177090,2014-09-24,0.9888392857142856,False,週刊少年マガジン,6
C91983,CE177141,2014-10-08,0.9888888888888888,False,週刊少年マガジン,7
C91983,CE177192,2014-10-22,0.9888392857142856,False,週刊少年マガジン,8
C91984,CE11819,2001-05-02,0.0062893081761006,False,週刊少年マガジン,1
C91984,CE11799,2001-05-09,0.22117202268431,False,週刊少年マガジン,2
C91984,CE11777,2001-05-23,0.2188139059304703,False,週刊少年マガジン,3
C91984,CE11759,2001-05-30,0.4437367303609342,False,週刊少年マガジン,4
C91984,CE11746,2001-06-06,0.8639175257731959,False,週刊少年マガジン,5
C91984,CE11718,2001-06-13,0.6307692307692307,False,週刊少年マガジン,6
C91984,CE11701,2001-06-20,0.813953488372093,False,週刊少年マガジン,7
C91984,CE11679,2001-06-27,0.8509316770186336,False,週刊少年マガジン,8
C91994,CE22064,1991-04-17,0.0072289156626506,False,週刊少年マガジン,1
C91994,CE22053,1991-04-24,0.5012468827930174,False,週刊少年マガジン,2
C91994,CE22028,1991-05-01,0.3460620525059666,False,週刊少年マガジン,3
C91994,CE22015,1991-05-08,0.6967032967032967,False,週刊少年マガジン,4
C91994,CE21983,1991-05-22,0.1720698254364089,False,週刊少年マガジン,5
C91994,CE21959,1991-05-29,0.0726817042606516,False,週刊少年マガジン,6
C91994,CE21946,1991-06-05,0.4256926952141058,False,週刊少年マガジン,7
C91994,CE21930,1991-06-12,0.6698795180722892,False,週刊少年マガジン,8
C92003,CE165889,2012-10-03,0.0265306122448979,False,週刊少年マガジン,1
C92003,CE165916,2012-10-10,0.0676229508196721,False,週刊少年マガジン,2
C92003,CE165917,2012-10-10,0.1168032786885246,False,週刊少年マガジン,3
C92003,CE165951,2012-10-17,0.4265306122448979,False,週刊少年マガジン,4
C92003,CE165982,2012-10-24,0.679324894514768,False,週刊少年マガジン,5
C92003,CE166001,2012-10-31,0.4917695473251028,False,週刊少年マガジン,6
C92003,CE166025,2012-11-07,0.4978813559322034,False,週刊少年マガジン,7
C92003,CE166041,2012-11-14,0.0599173553719008,False,週刊少年マガジン,8
C92011,CE08056,2004-10-20,1.0,False,週刊少年マガジン,1
C92011,CE07980,2004-11-10,1.0,False,週刊少年マガジン,2
C92011,CE07858,2005-01-01,1.0,False,週刊少年マガジン,3
C92011,CE07757,2005-01-31,1.0,False,週刊少年マガジン,4
C92011,CE07657,2005-02-23,0.997863247863248,False,週刊少年マガジン,5
C92011,CE07532,2005-03-30,1.0,False,週刊少年マガジン,6
C92011,CE07332,2005-06-08,1.0,False,週刊少年マガジン,7
C92011,CE06912,2005-10-12,1.0,False,週刊少年マガジン,8
C92019,CE11431,2001-09-19,0.5982339955849889,False,週刊少年マガジン,1
C92019,CE11432,2001-09-19,0.6158940397350994,False,週刊少年マガジン,2
C92019,CE11400,2001-09-26,0.2605932203389831,False,週刊少年マガジン,3
C92019,CE11382,2001-10-03,0.4334038054968288,False,週刊少年マガジン,4
C92019,CE11362,2001-10-10,0.6303901437371663,False,週刊少年マガジン,5
C92019,CE11339,2001-10-17,0.6109936575052854,False,週刊少年マガジン,6
C92019,CE11307,2001-10-24,0.2385120350109409,False,週刊少年マガジン,7
C92019,CE11290,2001-10-31,0.5868131868131868,False,週刊少年マガジン,8
C92059,CE170196,2012-07-04,0.0263157894736842,False,週刊少年サンデー,1
C92059,CE170223,2012-07-11,0.102,False,週刊少年サンデー,2
C92059,CE170253,2012-07-18,0.1949806949806949,False,週刊少年サンデー,3
C92059,CE170282,2012-07-25,0.2816091954022988,False,週刊少年サンデー,4
C92059,CE170308,2012-08-01,0.2551867219917012,False,週刊少年サンデー,5
C92059,CE170337,2012-08-08,0.3864628820960699,False,週刊少年サンデー,6
C92059,CE170357,2012-08-22,0.2063829787234042,False,週刊少年サンデー,7
C92059,CE170397,2012-08-29,0.8029661016949152,False,週刊少年サンデー,8
C92060,CE119147,2009-12-23,0.0177865612648221,False,週刊少年サンデー,1
C92060,CE119128,2010-01-06,0.2489361702127659,False,週刊少年サンデー,2
C92060,CE119104,2010-01-13,0.35625,False,週刊少年サンデー,3
C92060,CE119075,2010-01-20,0.2238493723849372,False,週刊少年サンデー,4
C92060,CE119046,2010-01-27,0.0933609958506224,False,週刊少年サンデー,5
C92060,CE119020,2010-02-03,0.1286919831223628,False,週刊少年サンデー,6
C92060,CE118999,2010-02-10,0.3068669527896995,False,週刊少年サンデー,7
C92060,CE118973,2010-02-17,0.2792207792207792,False,週刊少年サンデー,8
C92061,CE169830,2012-03-14,0.0063025210084033,False,週刊少年サンデー,1
C92061,CE169860,2012-03-21,0.3502202643171806,False,週刊少年サンデー,2
C92061,CE169879,2012-03-28,0.169683257918552,False,週刊少年サンデー,3
C92061,CE169906,2012-04-04,0.277027027027027,False,週刊少年サンデー,4
C92061,CE169943,2012-04-11,0.8088235294117647,False,週刊少年サンデー,5
C92061,CE169958,2012-04-18,0.4003984063745019,False,週刊少年サンデー,6
C92061,CE169979,2012-04-25,0.2647058823529412,False,週刊少年サンデー,7
C92061,CE170012,2012-05-09,0.6210762331838565,False,週刊少年サンデー,8
C92062,CE133379,1997-04-02,0.0238611713665943,True,週刊少年サンデー,1
C92062,CE133355,1997-04-09,0.0561797752808988,True,週刊少年サンデー,2
C92062,CE133334,1997-04-16,0.169683257918552,True,週刊少年サンデー,3
C92062,CE133308,1997-04-23,0.1151241534988713,True,週刊少年サンデー,4
C92062,CE133287,1997-04-30,0.217391304347826,True,週刊少年サンデー,5
C92062,CE133268,1997-05-07,0.4819532908704883,True,週刊少年サンデー,6
C92062,CE133238,1997-05-21,0.3286713286713286,True,週刊少年サンデー,7
C92062,CE133221,1997-05-28,0.5724137931034483,True,週刊少年サンデー,8
C92067,CE117878,2011-01-26,0.0178571428571428,False,週刊少年サンデー,1
C92067,CE117854,2011-02-02,0.0910931174089068,False,週刊少年サンデー,2
C92067,CE117828,2011-02-09,0.0923379174852652,False,週刊少年サンデー,3
C92067,CE117805,2011-02-16,0.1721991701244813,False,週刊少年サンデー,4
C92067,CE117774,2011-02-23,0.0172413793103448,False,週刊少年サンデー,5
C92067,CE117753,2011-03-02,0.1180257510729613,False,週刊少年サンデー,6
C92067,CE117728,2011-03-09,0.1569037656903765,False,週刊少年サンデー,7
C92067,CE117711,2011-03-16,0.4077868852459016,False,週刊少年サンデー,8
C92069,CE137624,1993-05-12,0.0496453900709219,False,週刊少年サンデー,1
C92069,CE137606,1993-05-26,0.2025,False,週刊少年サンデー,2
C92069,CE137591,1993-06-02,0.3656716417910448,False,週刊少年サンデー,3
C92069,CE137571,1993-06-09,0.3846153846153846,False,週刊少年サンデー,4
C92069,CE137547,1993-06-16,0.2193396226415094,False,週刊少年サンデー,5
C92069,CE137531,1993-06-23,0.4756097560975609,False,週刊少年サンデー,6
C92069,CE137507,1993-06-30,0.3442211055276382,False,週刊少年サンデー,7
C92069,CE137493,1993-07-07,0.6776649746192893,False,週刊少年サンデー,8
C92071,CE137384,1993-08-11,0.2839195979899497,False,週刊少年サンデー,1
C92071,CE137362,1993-08-18,0.2712264150943396,False,週刊少年サンデー,2
C92071,CE137345,1993-09-01,0.462085308056872,False,週刊少年サンデー,3
C92071,CE137325,1993-09-08,0.4852216748768473,False,週刊少年サンデー,4
C92071,CE137297,1993-09-15,0.1865671641791045,False,週刊少年サンデー,5
C92071,CE137277,1993-09-22,0.2711442786069651,False,週刊少年サンデー,6
C92071,CE137254,1993-09-29,0.2601010101010101,False,週刊少年サンデー,7
C92071,CE137234,1993-10-06,0.3780487804878049,False,週刊少年サンデー,8
C92073,CE117792,2011-02-23,0.6417624521072797,False,週刊少年サンデー,1
C92073,CE169375,2011-10-12,0.0477178423236514,False,週刊少年サンデー,2
C92073,CE169401,2011-10-19,0.3149779735682819,False,週刊少年サンデー,3
C92073,CE169425,2011-10-26,0.3697674418604651,False,週刊少年サンデー,4
C92073,CE169443,2011-11-02,0.2818930041152263,False,週刊少年サンデー,5
C92073,CE169475,2011-11-09,0.6111111111111112,False,週刊少年サンデー,6
C92073,CE169487,2011-11-16,0.0777777777777777,False,週刊少年サンデー,7
C92073,CE169510,2011-11-23,0.1152173913043478,False,週刊少年サンデー,8
C92075,CE168752,2006-05-10,0.054,False,週刊少年サンデー,1
C92075,CE123326,2006-05-24,0.438034188034188,False,週刊少年サンデー,2
C92075,CE123296,2006-05-31,0.2394067796610169,False,週刊少年サンデー,3
C92075,CE123273,2006-06-07,0.3147321428571428,False,週刊少年サンデー,4
C92075,CE123242,2006-06-14,0.0538793103448275,False,週刊少年サンデー,5
C92075,CE123225,2006-06-21,0.3538135593220339,False,週刊少年サンデー,6
C92075,CE123196,2006-06-28,0.1157205240174672,False,週刊少年サンデー,7
C92075,CE123175,2006-07-05,0.2944915254237288,False,週刊少年サンデー,8
C92082,CE138412,1992-07-29,0.007537688442211,False,週刊少年サンデー,1
C92082,CE138390,1992-08-05,0.01,False,週刊少年サンデー,2
C92082,CE138368,1992-08-12,0.0251256281407035,False,週刊少年サンデー,3
C92082,CE138347,1992-08-19,0.2058823529411764,False,週刊少年サンデー,4
C92082,CE138323,1992-09-02,0.1600985221674876,False,週刊少年サンデー,5
C92082,CE138300,1992-09-09,0.0276381909547738,False,週刊少年サンデー,6
C92082,CE138279,1992-09-16,0.092964824120603,False,週刊少年サンデー,7
C92082,CE138262,1992-09-23,0.2425,False,週刊少年サンデー,8
C92084,CE140259,1990-10-31,0.0071770334928229,False,週刊少年サンデー,1
C92084,CE140243,1990-11-07,0.2661691542288557,False,週刊少年サンデー,2
C92084,CE140221,1990-11-14,0.2661691542288557,False,週刊少年サンデー,3
C92084,CE140194,1990-11-21,0.1292682926829268,False,週刊少年サンデー,4
C92084,CE140171,1990-11-28,0.0472636815920398,False,週刊少年サンデー,5
C92084,CE140152,1990-12-05,0.1218905472636815,False,週刊少年サンデー,6
C92084,CE140132,1990-12-12,0.2279411764705882,False,週刊少年サンデー,7
C92084,CE140111,1990-12-19,0.2661691542288557,False,週刊少年サンデー,8
C92089,CE128661,2001-05-02,0.0068181818181818,False,週刊少年サンデー,1
C92089,CE168552,2001-05-09,0.2383966244725738,False,週刊少年サンデー,2
C92089,CE128645,2001-05-23,0.3782051282051282,False,週刊少年サンデー,3
C92089,CE128617,2001-05-30,0.1880530973451327,False,週刊少年サンデー,4
C92089,CE128596,2001-06-06,0.3141025641025641,False,週刊少年サンデー,5
C92089,CE128570,2001-06-13,0.2704545454545454,False,週刊少年サンデー,6
C92089,CE128547,2001-06-20,0.2918552036199095,False,週刊少年サンデー,7
C92089,CE128520,2001-06-27,0.2097457627118644,False,週刊少年サンデー,8
C92092,CE168801,2007-01-03,0.01890756302521,False,週刊少年サンデー,1
C92092,CE168832,2007-01-14,0.4047619047619047,False,週刊少年サンデー,2
C92092,CE122621,2007-01-24,0.5159362549800797,False,週刊少年サンデー,3
C92092,CE122589,2007-01-31,0.2261410788381742,False,週刊少年サンデー,4
C92092,CE122563,2007-02-07,0.1425619834710743,False,週刊少年サンデー,5
C92092,CE122541,2007-02-14,0.251004016064257,False,週刊少年サンデー,6
C92092,CE122516,2007-02-21,0.1823770491803278,False,週刊少年サンデー,7
C92092,CE122499,2007-02-28,0.5351239669421488,False,週刊少年サンデー,8
C92106,CE169396,2011-10-19,0.0154185022026431,False,週刊少年サンデー,1
C92106,CE169424,2011-10-26,0.313953488372093,False,週刊少年サンデー,2
C92106,CE169449,2011-11-02,0.5082304526748971,False,週刊少年サンデー,3
C92106,CE169464,2011-11-09,0.1133333333333333,False,週刊少年サンデー,4
C92106,CE169492,2011-11-16,0.2777777777777778,False,週刊少年サンデー,5
