プラットフォーム名,weekday,パブリッシャー名,パッケージ数,曜日,メーカー名
ゲームボーイ,4,株式会社エンターブレイン,1,金,任天堂
ゲームボーイ,4,株式会社カプコン,19,金,任天堂
ゲームボーイ,4,株式会社カルチャーブレーン,20,金,任天堂
ゲームボーイ,4,株式会社キッド,9,金,任天堂
ゲームボーイ,4,株式会社クエスト,2,金,任天堂
ゲームボーイ,4,株式会社ケイエスエス,2,金,任天堂
ゲームボーイ,4,株式会社ココナッツジャパンエンターテイメント,27,金,任天堂
ゲームボーイ,4,株式会社コンパイル,4,金,任天堂
ゲームボーイ,4,株式会社コーエー,6,金,任天堂
ゲームボーイ,4,株式会社サイバーフロント,2,金,任天堂
ゲームボーイ,4,株式会社サンライズインタラクティブ,1,金,任天堂
ゲームボーイ,4,株式会社シグマ商事,2,金,任天堂
ゲームボーイ,4,株式会社シスコンエンタテイメント,2,金,任天堂
ゲームボーイ,4,株式会社ジャレコ,16,金,任天堂
ゲームボーイ,4,株式会社スクウェア,2,金,任天堂
ゲームボーイ,4,株式会社スターフィッシュ・エスディ,15,金,任天堂
ゲームボーイ,4,株式会社セタ,2,金,任天堂
ゲームボーイ,4,株式会社ソフエル,1,金,任天堂
ゲームボーイ,4,株式会社タイトー,19,金,任天堂
ゲームボーイ,4,株式会社タカラ,25,金,任天堂
ゲームボーイ,4,株式会社ツクダオリジナル,2,金,任天堂
ゲームボーイ,4,株式会社ティーアンドイーソフト,1,金,任天堂
ゲームボーイ,4,株式会社テクノスジャパン,3,金,任天堂
ゲームボーイ,4,株式会社トミー,27,金,任天堂
ゲームボーイ,4,株式会社トーワチキ,2,金,任天堂
ゲームボーイ,4,株式会社ナムコ,13,金,任天堂
ゲームボーイ,4,株式会社ハドソン,36,金,任天堂
ゲームボーイ,4,株式会社バップ,7,金,任天堂
ゲームボーイ,4,株式会社バンダイ,22,金,任天堂
ゲームボーイ,4,株式会社バンプレスト,26,金,任天堂
ゲームボーイ,4,株式会社パック・イン・ビデオ,2,金,任天堂
ゲームボーイ,4,株式会社ビクターインタラクティブソフトウエア,7,金,任天堂
ゲームボーイ,4,株式会社ビーピーエス,4,金,任天堂
ゲームボーイ,4,株式会社ブロッコリー,1,金,任天堂
ゲームボーイ,4,株式会社ポニーキャニオン,11,金,任天堂
ゲームボーイ,4,株式会社マイクロキャビン,2,金,任天堂
ゲームボーイ,4,株式会社メディアファクトリー,15,金,任天堂
ゲームボーイ,4,株式会社ヴィジット,3,金,任天堂
ゲームボーイ,4,株式会社光栄,3,金,任天堂
ゲームボーイ,4,株式会社日本テレネット,1,金,任天堂
ゲームボーイ,4,株式会社角川書店,1,金,任天堂
ゲームボーイ,4,株式会社講談社,1,金,任天堂
ゲームボーイ,5,アイレム株式会社,1,土,任天堂
ゲームボーイ,5,イマジニア,1,土,任天堂
ゲームボーイ,5,イマジニア株式会社,7,土,任天堂
ゲームボーイ,5,エム・ティー・オー株式会社,2,土,任天堂
ゲームボーイ,5,コトブキシステム株式会社,1,土,任天堂
ゲームボーイ,5,サン電子株式会社,2,土,任天堂
ゲームボーイ,5,バンダイ,1,土,任天堂
ゲームボーイ,5,任天堂株式会社,15,土,任天堂
ゲームボーイ,5,株式会社アスキー,2,土,任天堂
ゲームボーイ,5,株式会社アテナ,1,土,任天堂
ゲームボーイ,5,株式会社エポック社,2,土,任天堂
ゲームボーイ,5,株式会社カルチャーブレーン,1,土,任天堂
ゲームボーイ,5,株式会社コーエー,1,土,任天堂
ゲームボーイ,5,株式会社スターフィッシュ・エスディ,2,土,任天堂
ゲームボーイ,5,株式会社セタ,1,土,任天堂
ゲームボーイ,5,株式会社ソフエル,1,土,任天堂
ゲームボーイ,5,株式会社トミー,2,土,任天堂
ゲームボーイ,5,株式会社ハル研究所,1,土,任天堂
ゲームボーイ,5,株式会社バンダイ,6,土,任天堂
ゲームボーイ,5,株式会社バンプレスト,5,土,任天堂
ゲームボーイ,5,株式会社ポニーキャニオン,1,土,任天堂
ゲームボーイ,6,アイレム株式会社,1,日,任天堂
ゲームボーイ,6,イマジニア株式会社,2,日,任天堂
ゲームボーイ,6,データイースト株式会社,1,日,任天堂
ゲームボーイ,6,トミー,1,日,任天堂
ゲームボーイ,6,バンプレスト,1,日,任天堂
ゲームボーイ,6,任天堂株式会社,7,日,任天堂
ゲームボーイ,6,株式会社エポック社,1,日,任天堂
ゲームボーイ,6,株式会社スティング,1,日,任天堂
ゲームボーイ,6,株式会社ナムコ,1,日,任天堂
ゲームボーイ,6,株式会社ハドソン,3,日,任天堂
ゲームボーイ,6,株式会社ポニーキャニオン,1,日,任天堂
ゲームボーイアドバンス,0,小学館ミュージックアンドデジタル エンタテインメント,1,月,任天堂
ゲームボーイアドバンス,1,エム・ティー・オー株式会社,1,火,任天堂
ゲームボーイアドバンス,1,任天堂株式会社,14,火,任天堂
ゲームボーイアドバンス,1,株式会社カルチャーブレーン,3,火,任天堂
ゲームボーイアドバンス,1,株式会社ナムコ,1,火,任天堂
ゲームボーイアドバンス,1,株式会社マーベラスエンターテイメント,2,火,任天堂
ゲームボーイアドバンス,2,"KCE東京,コナミ株式会社",1,水,任天堂
ゲームボーイアドバンス,2,エム・ティー・オー株式会社,3,水,任天堂
ゲームボーイアドバンス,2,エレクトロニック・アーツ株式会社,2,水,任天堂
ゲームボーイアドバンス,2,コトブキシステム株式会社,1,水,任天堂
ゲームボーイアドバンス,2,コナミ株式会社,1,水,任天堂
ゲームボーイアドバンス,2,スパイク,1,水,任天堂
ゲームボーイアドバンス,2,セガ,2,水,任天堂
ゲームボーイアドバンス,2,タム,1,水,任天堂
ゲームボーイアドバンス,2,トレジャー,1,水,任天堂
ゲームボーイアドバンス,2,ナツメ株式会社,2,水,任天堂
ゲームボーイアドバンス,2,ハドソン,2,水,任天堂
ゲームボーイアドバンス,2,マーベラスエンターテイメント,1,水,任天堂
ゲームボーイアドバンス,2,メトロ・スリーディジャパン,1,水,任天堂
ゲームボーイアドバンス,2,任天堂株式会社,5,水,任天堂
ゲームボーイアドバンス,2,株式会社カプコン,4,水,任天堂
ゲームボーイアドバンス,2,株式会社コーエー,1,水,任天堂
ゲームボーイアドバンス,2,株式会社タカラ,1,水,任天堂
ゲームボーイアドバンス,2,株式会社ナムコ,1,水,任天堂
ゲームボーイアドバンス,2,株式会社バンプレスト,2,水,任天堂
ゲームボーイアドバンス,3,TDKコア株式会社,5,木,任天堂
ゲームボーイアドバンス,3,THQジャパン株式会社,1,木,任天堂
ゲームボーイアドバンス,3,アイドス・インタラクティブ株式会社,1,木,任天堂
ゲームボーイアドバンス,3,アトラス,2,木,任天堂
ゲームボーイアドバンス,3,アルゼ株式会社,2,木,任天堂
ゲームボーイアドバンス,3,イマジニア株式会社,8,木,任天堂
ゲームボーイアドバンス,3,インフォグラム ジャパン株式会社,1,木,任天堂
ゲームボーイアドバンス,3,エイベックス株式会社,1,木,任天堂
ゲームボーイアドバンス,3,エム・ティー・オー株式会社,11,木,任天堂
ゲームボーイアドバンス,3,エレクトロニック・アーツ・スクウェア,1,木,任天堂
ゲームボーイアドバンス,3,エレクトロニック・アーツ株式会社,5,木,任天堂
ゲームボーイアドバンス,3,エンターテイメント・ソフトウェア・パブリッシング,1,木,任天堂
ゲームボーイアドバンス,3,グローバル・A・エンタテインメント,4,木,任天堂
ゲームボーイアドバンス,3,コナミ,2,木,任天堂
ゲームボーイアドバンス,3,コナミ株式会社,22,木,任天堂
ゲームボーイアドバンス,3,ジェイ・ウイング,1,木,任天堂
ゲームボーイアドバンス,3,ジャレコ,2,木,任天堂
ゲームボーイアドバンス,3,スクウェア・エニックス,5,木,任天堂
ゲームボーイアドバンス,3,スティング,1,木,任天堂
ゲームボーイアドバンス,3,セガ,19,木,任天堂
ゲームボーイアドバンス,3,"チュンソフト,エニックス",1,木,任天堂
ゲームボーイアドバンス,3,トミー,2,木,任天堂
ゲームボーイアドバンス,3,ナムコ,1,木,任天堂
ゲームボーイアドバンス,3,ネットビレッジ株式会社,1,木,任天堂
ゲームボーイアドバンス,3,ハドソン,3,木,任天堂
ゲームボーイアドバンス,3,バンダイ,3,木,任天堂
ゲームボーイアドバンス,3,バンダイナムコゲームス,1,木,任天堂
ゲームボーイアドバンス,3,バンプレスト,3,木,任天堂
ゲームボーイアドバンス,3,"ポケモン,任天堂株式会社",5,木,任天堂
ゲームボーイアドバンス,3,マーベラス インタラクティブ,1,木,任天堂
ゲームボーイアドバンス,3,マーベラスインタラクティブ,3,木,任天堂
ゲームボーイアドバンス,3,ミコット・エンド・バサラ,1,木,任天堂
ゲームボーイアドバンス,3,メディアカイト,1,木,任天堂
ゲームボーイアドバンス,3,任天堂株式会社,41,木,任天堂
ゲームボーイアドバンス,3,任天堂株式会社; 株式会社ポケモン,3,木,任天堂
ゲームボーイアドバンス,3,東京書籍株式会社,2,木,任天堂
ゲームボーイアドバンス,3,株式会社HORI,1,木,任天堂
ゲームボーイアドバンス,3,株式会社SNKプレイモア,1,木,任天堂
ゲームボーイアドバンス,3,株式会社アイイーインスティテュート,2,木,任天堂
ゲームボーイアドバンス,3,株式会社アガツマ・エンタテインメント,1,木,任天堂
ゲームボーイアドバンス,3,株式会社アタリ,3,木,任天堂
ゲームボーイアドバンス,3,株式会社アーテイン,1,木,任天堂
ゲームボーイアドバンス,3,株式会社エニックス,1,木,任天堂
ゲームボーイアドバンス,3,株式会社エポック社,1,木,任天堂
ゲームボーイアドバンス,3,株式会社カプコン,6,木,任天堂
ゲームボーイアドバンス,3,株式会社カルチャーブレーン,5,木,任天堂
ゲームボーイアドバンス,3,株式会社キッズステーション,4,木,任天堂
ゲームボーイアドバンス,3,株式会社グローバル・A・エンタテインメント,3,木,任天堂
ゲームボーイアドバンス,3,株式会社コンパイル,1,木,任天堂
ゲームボーイアドバンス,3,株式会社コーエー,4,木,任天堂
ゲームボーイアドバンス,3,株式会社サクセス,1,木,任天堂
ゲームボーイアドバンス,3,株式会社サンライズインタラクティブ,1,木,任天堂
ゲームボーイアドバンス,3,株式会社ジャレコ,1,木,任天堂
ゲームボーイアドバンス,3,株式会社スクウェア・エニックス,4,木,任天堂
ゲームボーイアドバンス,3,株式会社スパイク,1,木,任天堂
ゲームボーイアドバンス,3,株式会社セガ,9,木,任天堂
ゲームボーイアドバンス,3,株式会社タイトー,1,木,任天堂
ゲームボーイアドバンス,3,株式会社タカラ,12,木,任天堂
ゲームボーイアドバンス,3,株式会社タスケ,1,木,任天堂
ゲームボーイアドバンス,3,株式会社チュンソフト,1,木,任天堂
ゲームボーイアドバンス,3,株式会社ディースリー・パブリッシャー,10,木,任天堂
ゲームボーイアドバンス,3,株式会社トミー,5,木,任天堂
ゲームボーイアドバンス,3,株式会社ナムコ,4,木,任天堂
