pkgid,pkgname,publisher,date,price
M762121,重装機兵レイノス,株式会社ドラキュー,2015-12-23,5800.0
M745099,アルカナ・ファミリア -La storia della Arcana Famiglia- Ancora,クオリティコンフィデンス株式会社,2015-12-23,4980.0
M743568,TVアニメ アイドルマスター シンデレラガールズ G4U! パック VOL. 7,株式会社バンダイナムコエンターテインメント,2015-12-23,9980.0
M745529,ヴァルプルガの詩,株式会社プロトタイプ,2015-12-23,5500.0
M760564,機動戦士ガンダム EXTREME VS-FORCE,株式会社バンダイナムコエンターテインメント,2015-12-23,6800.0
M745530,ヴァルプルガの詩,株式会社プロトタイプ,2015-12-23,5500.0
M761039,月影の鎖 ～錯乱パラノイア～,株式会社拓洋興業,2015-12-23,6350.0
M745528,ヴァルプルガの詩,株式会社プロトタイプ,2015-12-23,4444.0
M739544,GOD EATER OFF SHOT<アリサ・イリーニチナ・アミエーラ編> ツインパック & アニメVol. 3,株式会社バンダイナムコエンターテインメント,2015-12-23,7800.0
M760563,機動戦士ガンダム EXTREME VS-FORCE,株式会社バンダイナムコエンターテインメント,2015-12-23,6800.0
M745098,アルカナ・ファミリア -La storia della Arcana Famiglia- Ancora,クオリティコンフィデンス株式会社,2015-12-23,4860.0
M761038,月影の鎖 ～錯乱パラノイア～,株式会社拓洋興業,2015-12-23,6858.0
M765971,魔女こいにっき Dragon×Caravan,加賀クリエイト株式会社,2015-12-24,6000.0
M757666,メダロット9 カブトVer.,ロケットカンパニー株式会社,2015-12-24,6264.0
M749935,スターオーシャン2 Second Evolution,株式会社スクウェア・エニックス,2015-12-24,2268.0
M757667,メダロット9 カブトVer.,ロケットカンパニー株式会社,2015-12-24,6264.0
M765972,魔女こいにっき Dragon×Caravan 初回限定版,加賀クリエイト株式会社,2015-12-24,8980.0
M765973,魔女こいにっき Dragon×Caravan,加賀クリエイト株式会社,2015-12-24,6800.0
M757669,メダロット9 クワガタ Ver.,ロケットカンパニー株式会社,2015-12-24,6264.0
M747913,クロワルール・シグマ,株式会社アクティブゲーミングメディア,2015-12-24,1500.0
M757668,メダロット9 クワガタ Ver.,ロケットカンパニー株式会社,2015-12-24,6264.0
M744310,アーケードアーカイブス ツインビー,株式会社ハムスター,2015-12-25,823.0
M739878,I am Bread,株式会社インターグロー,2015-12-25,1389.0
M739930,Infinity Runner,クロスファンクション株式会社,2015-12-25,755.0
M761151,幻影異聞録#FE,任天堂株式会社,2015-12-26,7236.0
M761152,幻影異聞録#FE Fortissimon Edition,任天堂株式会社,2015-12-26,9698.0
M761154,幻影異聞録♯FE Fortissimo Edition Wii Uセット,任天堂株式会社,2015-12-26,40824.0
M761153,幻影異聞録#FE,任天堂株式会社,2015-12-26,7236.0
M757012,マリオカート64 ダウンロード版,任天堂株式会社,2016-01-06,1028.0
M753732,ハコボーイ! もうひとハコ ダウンロード版,任天堂株式会社,2016-01-06,680.0
M749644,スーパーマリオ64DS ダウンロード版,任天堂株式会社,2016-01-06,950.0
M754952,ファイナルファンタジー I･II アドバンス ダウンロード版,株式会社スクウェア・エニックス,2016-01-06,702.0
M744129,Xeodrifter オンライン配信,Gambitious B.V.,2016-01-06,1120.0
M744130,Xeodrifter オンライン配信,Gambitious B.V.,2016-01-06,1120.0
M762515,信長の野望201X オンライン配信,株式会社コーエーテクモゲームス,2016-01-07,
M744794,アサシン クリード クロニクル インディア ダウンロード版,ユービーアイソフト株式会社,2016-01-12,1400.0
M744793,アサシン クリード クロニクル インディア オンライン配信,ユービーアイソフト株式会社,2016-01-12,1512.0
M763261,聖戦クロニクル ダウンロード版,株式会社ケムコ,2016-01-13,1080.0
M759069,ロックマン エグゼ 4.5 リアルオペレーション ダウンロード版,株式会社カプコン,2016-01-13,702.0
M745975,エイリアンパニック! ダウンロード版,株式会社スターサイン,2016-01-13,200.0
M764486,通勤ヒトフデ ダウンロード版,任天堂株式会社,2016-01-13,702.0
M764571,鉄道にっぽん! 路線たび 長良川鉄道編 ダウンロード版,株式会社ソニックパワード,2016-01-14,6264.0
M764568,鉄道にっぽん! 路線たび 鹿島臨海鉄道編 ダウンロード版,株式会社ソニックパワード,2016-01-14,6264.0
M738878,EVOLVE Ultimate Edition パッケージ,テイクツー・インタラクティブ・ジャパン合同会社,2016-01-14,3500.0
M764563,鉄道にっぽん! 路線たび 叡山電車編 ダウンロード版,株式会社ソニックパワード,2016-01-14,6264.0
M746541,カードファイト!! ヴァンガードG ストライド トゥ ビクトリー!! ダウンロード版,フリュー株式会社,2016-01-14,5980.0
M746540,カードファイト!! ヴァンガードG ストライド トゥ ビクトリー!! パッケージ版,フリュー株式会社,2016-01-14,5980.0
M746222,オーディンスフィア レイヴスラシル パッケージ,株式会社アトラス,2016-01-14,7980.0
M746223,オーディンスフィア レイヴスラシル パッケージ,株式会社アトラス,2016-01-14,7980.0
M746224,オーディンスフィア レイヴスラシル オンライン配信,株式会社アトラス,2016-01-14,7980.0
M746225,オーディンスフィア レイヴスラシル オンライン配信,株式会社アトラス,2016-01-14,7980.0
M751071,ダライアスバースト クロニクルセイバーズ オンライン配信,株式会社角川ゲームス,2016-01-14,4800.0
M751072,ダライアスバースト クロニクルセイバーズ パッケージ,株式会社角川ゲームス,2016-01-14,5800.0
M746226,オーディンスフィア レイヴスラシル オンライン配信,株式会社アトラス,2016-01-14,7980.0
M746227,オーディンスフィア レイヴスラシル パッケージ,株式会社アトラス,2016-01-14,7980.0
M751070,ダライアスバースト クロニクルセイバーズ オンライン配信,株式会社角川ゲームス,2016-01-15,6800.0
M744866,アスディバインハーツ ダウンロード版,株式会社ケムコ,2016-01-16,1080.0
M747706,クリプト・オブ・ネクロダンサー オンライン配信,株式会社スパイク・チュンソフト,2016-01-18,1800.0
M747704,クリプト・オブ・ネクロダンサー 体験版 オンライン配信,株式会社スパイク・チュンソフト,2016-01-18,
M747707,クリプト・オブ・ネクロダンサー 体験版 オンライン配信,株式会社スパイク・チュンソフト,2016-01-18,
M747705,クリプト・オブ・ネクロダンサー オンライン配信,株式会社スパイク・チュンソフト,2016-01-18,1800.0
M743999,World of Tanks オンライン配信,ウォーゲーミングジャパン株式会社,2016-01-20,
M751996,テン･エイティ スノーボーディング ダウンロード版,任天堂株式会社,2016-01-20,1028.0
M760483,学友運命共同体 ダウンロード版,株式会社ポイソフト,2016-01-20,1000.0
M746483,お城クラッシュ ダウンロード版,株式会社スターサイン,2016-01-20,500.0
M765645,風のクロノアG2 ドリームチャンプ･トーナメント ダウンロード版,株式会社バンダイナムコエンターテインメント,2016-01-20,650.0
M750474,ゼルダ無双 ハイラルオールスターズ 体験版 オンライン配信,株式会社コーエーテクモゲームス,2016-01-20,
M756929,マブラヴ オルタネイティヴ オンライン配信,株式会社MAGES.,2016-01-21,5800.0
M720454,JUST CAUSE3,スクウェア・エニックス,2016-01-21,7800.0
M756919,マブラヴ パッケージ,株式会社MAGES.,2016-01-21,5800.0
M756918,マブラヴ オンライン配信,株式会社MAGES.,2016-01-21,5800.0
M753604,バイオハザード0 HDリマスター オンライン配信,株式会社カプコン,2016-01-21,3990.0
M753545,バイオハザード オリジンズコレクション パッケージ,株式会社カプコン,2016-01-21,5990.0
M756930,マブラヴ オルタネイティヴ パッケージ,株式会社MAGES.,2016-01-21,5800.0
M737561,biohazard 0 HD REMASTER ダウンロード版,株式会社カプコン,2016-01-21,3694.0
M750470,ゼルダ無双 ハイラルオールスターズ TREASURE BOX パッケージ版,株式会社コーエーテクモゲームス,2016-01-21,13800.0
M766708,龍が如く 極 パッケージ,株式会社セガゲームス,2016-01-21,6490.0
M766706,龍が如く 極 パッケージ,株式会社セガゲームス,2016-01-21,6490.0
M737560,biohazard 0 HD REMASTER ダウンロード版,株式会社カプコン,2016-01-21,3700.0
M753603,バイオハザード0 HDリマスター オンライン配信,株式会社カプコン,2016-01-21,3694.0
M750473,ゼルダ無双 ハイラルオールスターズ ダウンロード版,株式会社コーエーテクモゲームス,2016-01-21,5143.0
M750472,ゼルダ無双 ハイラルオールスターズ プレミアムBOX パッケージ版,株式会社コーエーテクモゲームス,2016-01-21,9800.0
M750471,ゼルダ無双 ハイラルオールスターズ パッケージ版,株式会社コーエーテクモゲームス,2016-01-21,5800.0
M756126,ボーダーランズ2 アルティメット・エディション オンライン配信,テイクツー・インタラクティブ・ジャパン合同会社,2016-01-21,10800.0
M756935,マブラヴ ダブルパック パッケージ,株式会社MAGES.,2016-01-21,9800.0
M753602,バイオハザード0 HDリマスター パッケージ,株式会社カプコン,2016-01-21,3990.0
M756120,ボーダーランズ プリシークエル アルティメット エディション オンライン配信,テイクツー・インタラクティブ・ジャパン合同会社,2016-01-21,8100.0
M766711,龍が如く 極 オンライン配信,株式会社セガゲームス,2016-01-21,7009.0
M749240,ジャストコーズ3 オンライン配信,株式会社スクウェア・エニックス,2016-01-21,6800.0
M753547,バイオハザード オリジンズコレクション パッケージ版,株式会社カプコン,2016-01-21,5990.0
M766709,龍が如く 極 オンライン配信,株式会社セガゲームス,2016-01-21,6490.0
M740032,Just Cause 3 ダウンロード版,株式会社スクウェア・エニックス,2016-01-21,6800.0
M740031,Just Cause 3 パッケージ版,株式会社スクウェア・エニックス,2016-01-21,7800.0
M753487,バイオショック インフィニット アルティメット エディション; オンライン配信,テイクツー・インタラクティブ・ジャパン合同会社,2016-01-21,7020.0
M744233,ZOMBI パッケージ,ユービーアイソフト株式会社,2016-01-21,2980.0
M752453,ドラゴンクエストビルダーズ アレフガルドを復活せよ 体験版 オンライン配信,株式会社スクウェア・エニックス,2016-01-22,
M752456,ドラゴンクエストビルダーズ アレフガルドを復活せよ 体験版 オンライン配信,株式会社スクウェア・エニックス,2016-01-23,
M751060,ダムダムストンプランド オンライン配信,株式会社シティコネクション,2016-01-27,617.0
M745770,うさぎの国のカンガルーレース ワラビー!! ダウンロード版,株式会社エクストリーム,2016-01-27,617.0
M747293,キューブライフ: アイランドサバイバル 体験版 オンライン配信,Teyon Japan合同会社,2016-01-27,
M760129,可変走攻ガンバイク ダウンロード版,株式会社シティコネクション,2016-01-27,617.0
M757679,メダロット弐CORE カブトVer. ダウンロード版,ロケットカンパニー株式会社,2016-01-27,702.0
M752837,ナゾのミニゲーム ちょいがえ ダウンロード版,株式会社甲南電機製作所,2016-01-27,500.0
M757681,メダロット弐CORE クワガタVer. ダウンロード版,ロケットカンパニー株式会社,2016-01-27,702.0
M761694,三國志13 TREASURE BOX パッケージ,株式会社コーエーテクモゲームス,2016-01-28,13800.0
M752454,ドラゴンクエストビルダーズ アレフガルドを復活せよ オンライン配信,株式会社スクウェア・エニックス,2016-01-28,7800.0
M752455,ドラゴンクエストビルダーズ アレフガルドを復活せよ オンライン配信,株式会社スクウェア・エニックス,2016-01-28,6800.0
M757265,ミニマリオ & フレンズ amiiboチャレンジ ダウンロード版,任天堂株式会社,2016-01-28,
M752457,ドラゴンクエストビルダーズ アレフガルドを復活せよ オンライン配信,株式会社スクウェア・エニックス,2016-01-28,5980.0
M742857,STORM LOVER 2nd V パッケージ,株式会社ディースリー・パブリッシャー,2016-01-28,5980.0
M752458,ドラゴンクエストビルダーズ アレフガルドを復活せよ パッケージ,株式会社スクウェア・エニックス,2016-01-28,5980.0
M761697,三國志13 パッケージ,株式会社コーエーテクモゲームス,2016-01-28,8800.0
M761696,三國志13 TREASURE BOX パッケージ,株式会社コーエーテクモゲームス,2016-01-28,13800.0
